Filename                           DATE      TIME       TimeSec  S  Irr    ChiSq      Fo        Fm        Fv    Fv/Fm   Fv/Fo    Sig      p       fmPQ   S   Alp1QA    Tau1QA  Alp2QA    Tau2QA  Alp3QA    Tau3QA  Alp4QA    Tau4QA  Alp1PQ   Tau1PQ  Alp2PQ    Tau2PQ  Alp3PQ    Tau3PQ 
7-30_RR2_02                     07/30/2023  19:29:06  1693423746 |    0    3.4167    30.127    32.848     2.720  0.0828  0.0903  407.21  0.2923    34.476 |   0.5830      1395  0.2230      4204  0.1940    100000  0.0000         0  0.6992      3684  0.3008    100000  0.0000         0
7-30_RR2_02                     07/30/2023  19:31:52  1693423912 |    0    2.3333    29.817    32.666     2.850  0.0872  0.0956  479.97  0.4482    34.224 |   0.3750       340  0.4520      2161  0.1730    100000  0.0000         0  0.6701      3874  0.3299    100000  0.0000         0
7-30_RR2_02                     07/30/2023  19:34:39  1693424079 |    0    2.0291    30.127    32.955     2.827  0.0858  0.0938  376.09  0.2188    34.417 |   0.0180      1015  0.7910      1600  0.1910    100000  0.0000         0  0.7217      4324  0.2783    100000  0.0000         0
7-30_RR2_02                     07/30/2023  19:37:26  1693424246 |    0    3.8225    30.163    32.908     2.745  0.0834  0.0910  471.37  0.4793    34.489 |   0.2310       784  0.5320      1735  0.2370    100000  0.0000         0  0.6837      4082  0.3163    100000  0.0000         0
7-30_RR2_02                     07/30/2023  19:40:12  1693424412 |    0    3.3989    30.842    33.536     2.695  0.0804  0.0874  678.54  0.7457    34.865 |   0.4240        21  0.4260      1997  0.1500    100000  0.0000         0  0.7642      4643  0.2358    100000  0.0000         0
7-30_RR2_02                     07/30/2023  19:42:58  1693424578 |    0    3.2910    30.489    33.314     2.825  0.0848  0.0927  314.23  0.1564    34.718 |   0.7870      1485  0.0010      1931  0.2120    100000  0.0000         0  0.6694      3386  0.3306    100000  0.0000         0
7-30_RR2_02                     07/30/2023  19:45:45  1693424745 |    0    2.7608    30.420    33.028     2.607  0.0789  0.0857  431.87  0.3223    34.580 |   0.4150       620  0.4260      2744  0.1590    100000  0.0000         0  0.7384      3937  0.2616    100000  0.0000         0
7-30_RR2_02                     07/30/2023  19:48:31  1693424911 |    0    3.7040    30.175    32.845     2.670  0.0813  0.0885  357.07  0.1636    34.426 |   0.6920      1428  0.0990      3439  0.2090    100000  0.0000         0  0.6694      4673  0.3306    100000  0.0000         0
7-30_RR2_02                     07/30/2023  19:51:17  1693425077 |    0    2.8910    30.327    32.661     2.334  0.0715  0.0770  403.68  0.3741    34.201 |   0.2200       406  0.6140      1887  0.1660    100000  0.0000         0  0.7541      4661  0.2459    100000  0.0000         0
7-30_RR2_02                     07/30/2023  19:54:04  1693425244 |    0    3.0297    30.634    33.151     2.517  0.0759  0.0822  476.76  0.3755    34.898 |   0.0010        20  0.7740      2098  0.2250    100000  0.0000         0  0.7276      3810  0.2724    100000  0.0000         0
7-30_RR2_02                     07/30/2023  19:56:50  1693425410 |    0    3.0057    31.077    33.841     2.764  0.0817  0.0889  298.91  0.0447    35.459 |   0.3330      1227  0.4470      1596  0.2200    100000  0.0000         0  0.7064      5080  0.2936    100000  0.0000         0
7-30_RR2_02                     07/30/2023  19:59:36  1693425576 |    0    2.8055    31.344    34.153     2.809  0.0822  0.0896  443.75  0.3709    35.811 |   0.0120      1774  0.7650      2306  0.2230    100000  0.0000         0  0.7040      3573  0.2960    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:02:23  1693425743 |    0    2.5999    31.787    34.640     2.853  0.0824  0.0897  375.07  0.2829    36.322 |   0.4140      1859  0.3720      2417  0.2140    100000  0.0000         0  0.7188      3964  0.2812    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:05:09  1693425909 |    0    2.4136    31.756    34.526     2.770  0.0802  0.0872  400.60  0.4109    36.355 |   0.1450       204  0.6530      1952  0.2020    100000  0.0000         0  0.7021      5161  0.2979    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:07:55  1693426075 |    0    2.2745    31.770    34.374     2.604  0.0757  0.0820  431.93  0.4671    35.883 |   0.2200       547  0.5600      2289  0.2200    100000  0.0000         0  0.7068      3723  0.2932    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:10:42  1693426242 |    0    2.1674    32.305    34.810     2.504  0.0719  0.0775  419.58  0.3934    36.355 |   0.0010      1528  0.7870      1987  0.2120    100000  0.0000         0  0.7104      5015  0.2896    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:13:28  1693426408 |    0    2.1559    32.065    34.602     2.536  0.0733  0.0791  378.90  0.2185    35.878 |   0.4180      1013  0.3690      2467  0.2130    100000  0.0000         0  0.7148      3962  0.2852    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:16:14  1693426574 |    0    1.9419    31.788    34.067     2.279  0.0669  0.0717  381.85  0.4140    35.741 |   0.1640       680  0.5850      2182  0.2510    100000  0.0000         0  0.6939      3846  0.3061    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:19:05  1693426745 |    0    2.4291    32.087    34.380     2.293  0.0667  0.0715  472.75  0.4231    36.201 |   0.0080       225  0.7600      1897  0.2320    100000  0.0000         0  0.7398      4277  0.2602    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:21:52  1693426912 |    0    2.5568    32.438    35.019     2.581  0.0737  0.0796  412.80  0.2404    36.708 |   0.0050      1467  0.7970      1907  0.1980    100000  0.0000         0  0.6934      4904  0.3066    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:24:38  1693427078 |    0    2.1590    32.665    35.178     2.513  0.0714  0.0769  348.83  0.2503    36.799 |   0.4590      1646  0.3490      2140  0.1920    100000  0.0000         0  0.6903      4373  0.3097    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:27:24  1693427244 |    0    2.2845    33.093    36.071     2.978  0.0826  0.0900  364.56  0.1539    37.562 |   0.5100      1604  0.2970      2093  0.1930    100000  0.0000         0  0.7116      4544  0.2884    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:30:11  1693427411 |    0    2.6277    33.736    36.771     3.035  0.0825  0.0900  483.29  0.4190    38.484 |   0.2000       441  0.6220      1934  0.1780    100000  0.0000         0  0.7483      3553  0.2517    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:32:57  1693427577 |    0    2.4235    33.111    36.374     3.262  0.0897  0.0985  401.70  0.2065    37.992 |   0.0430       196  0.7710      1642  0.1860    100000  0.0000         0  0.7455      4085  0.2545    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:35:44  1693427744 |    0    3.6105    32.637    35.942     3.305  0.0920  0.1013  464.06  0.3345    37.481 |   0.0720       238  0.7330      2089  0.1950    100000  0.0000         0  0.7383      3696  0.2617    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:38:30  1693427910 |    0    2.0578    32.369    36.029     3.660  0.1016  0.1131  513.51  0.2183    37.887 |   0.0040      1527  0.7970      1985  0.1990    100000  0.0000         0  0.7697      3441  0.2303    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:41:17  1693428077 |    0    2.4630    29.963    33.529     3.566  0.1064  0.1190  371.01  0.0000    34.913 |   0.7100      1208  0.1650      7164  0.1250    100000  0.0000         0  0.8269      3871  0.1731    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:44:03  1693428243 |    0    2.7396    28.717    32.679     3.962  0.1212  0.1380  474.13  0.1788    34.108 |   0.0900        45  0.7670      1492  0.1430    100000  0.0000         0  0.7635      3211  0.2365    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:46:49  1693428409 |    0    2.5499    28.898    32.595     3.697  0.1134  0.1279  479.77  0.2497    33.727 |   0.5840      1443  0.2740      2180  0.1420    100000  0.0000         0  0.7793      3491  0.2207     83476  0.0000         0
7-30_RR2_02                     07/30/2023  20:49:36  1693428576 |    0    2.1651    28.748    32.361     3.614  0.1117  0.1257  480.97  0.4311    33.608 |   0.5910       885  0.2660      5225  0.1430    100000  0.0000         0  0.7351      3861  0.2649    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:52:22  1693428742 |    0    2.6331    28.430    32.053     3.623  0.1130  0.1274  497.15  0.4063    33.079 |   0.4090       620  0.4260      2605  0.1650    100000  0.0000         0  0.6953      3615  0.3047     75664  0.0000         0
7-30_RR2_02                     07/30/2023  20:55:09  1693428909 |    0    2.6684    27.885    31.273     3.387  0.1083  0.1215  487.83  0.4193    32.668 |   0.3280       926  0.4940      2288  0.1780    100000  0.0000         0  0.7435      4380  0.2565    100000  0.0000         0
7-30_RR2_02                     07/30/2023  20:57:55  1693429075 |    0    2.5487    27.821    31.279     3.459  0.1106  0.1243  468.62  0.2791    32.474 |   0.1140       250  0.7230      2248  0.1630    100000  0.0000         0  0.7377      3246  0.2623     69896  0.0000         0
7-30_RR2_02                     07/30/2023  21:00:41  1693429241 |    0    2.4444    26.840    30.537     3.697  0.1211  0.1377  471.52  0.1410    31.753 |   0.3570       764  0.4950      3138  0.1480    100000  0.0000         0  0.7713      4324  0.2287    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:03:27  1693429407 |    0    2.8986    26.769    30.351     3.582  0.1180  0.1338  451.54  0.3369    31.665 |   0.1960       482  0.6370      2264  0.1670    100000  0.0000         0  0.7657      3870  0.2343    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:06:14  1693429574 |    0    3.3700    26.498    30.461     3.964  0.1301  0.1496  425.60  0.1924    31.832 |   0.3600       816  0.4810      2390  0.1590    100000  0.0000         0  0.7885      4758  0.2115    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:09:00  1693429740 |    0    3.3844    27.009    31.206     4.198  0.1345  0.1554  417.07  0.0717    32.126 |   0.3850       883  0.4690      2516  0.1470    100000  0.0000         0  0.7859      3580  0.2141     98802  0.0000         0
7-30_RR2_02                     07/30/2023  21:11:46  1693429906 |    0    2.4381    27.120    30.993     3.872  0.1249  0.1428  532.72  0.3567    32.130 |   0.2180       515  0.6260      2013  0.1560    100000  0.0000         0  0.7776      3931  0.2224    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:14:32  1693430072 |    0    2.2125    26.923    30.844     3.921  0.1271  0.1456  543.37  0.2731    32.012 |   0.4490       734  0.4110      3066  0.1400    100000  0.0000         0  0.7874      2876  0.2126    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:17:18  1693430238 |    0    2.7502    26.042    30.092     4.050  0.1346  0.1555  494.11  0.1074    31.091 |   0.4080      1014  0.4260      2045  0.1660    100000  0.0000         0  0.7752      3008  0.2248    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:20:05  1693430405 |    0    2.5351    26.216    30.210     3.994  0.1322  0.1523  523.37  0.2332    31.097 |   0.5090      1560  0.3240      2079  0.1670    100000  0.0000         0  0.8014      3608  0.1986    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:22:51  1693430571 |    0    2.6455    26.948    31.465     4.517  0.1436  0.1676  529.14  0.2224    32.337 |   0.4140      1626  0.4040      2114  0.1830    100000  0.0000         0  0.7912      3459  0.2088    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:25:37  1693430737 |    0    2.0018    27.022    31.404     4.382  0.1395  0.1622  564.31  0.3930    32.573 |   0.4580      1179  0.3910      2628  0.1510    100000  0.0000         0  0.7725      4093  0.2275    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:28:23  1693430903 |    0    2.4330    27.448    32.178     4.730  0.1470  0.1723  519.40  0.2920    33.233 |   0.4800       986  0.3620      3015  0.1590    100000  0.0000         0  0.7696      2856  0.2304     80432  0.0000         0
7-30_RR2_02                     07/30/2023  21:31:09  1693431069 |    0    3.2555    27.431    32.030     4.599  0.1436  0.1677  427.74  0.0668    33.064 |   0.7680      1141  0.1230      8882  0.1090    100000  0.0000         0  0.8448      3713  0.1552    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:33:56  1693431236 |    0    4.0278    27.273    32.216     4.943  0.1534  0.1812  781.08  0.6127    33.304 |   0.4110        20  0.4570      1998  0.1320    100000  0.0000         0  0.7638      3826  0.2362    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:36:42  1693431402 |    0    3.7308    27.111    31.981     4.870  0.1523  0.1796  511.45  0.2219    33.028 |   0.4080      1381  0.4280      1950  0.1640    100000  0.0000         0  0.7852      4295  0.2148    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:39:29  1693431569 |    0    2.2051    27.392    32.373     4.981  0.1539  0.1818  592.38  0.4007    33.207 |   0.1580        25  0.6930      1860  0.1490    100000  0.0000         0  0.7755      3668  0.2245    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:42:15  1693431735 |    0    2.4323    27.230    32.303     5.073  0.1570  0.1863  573.67  0.3196    33.330 |   0.4100       994  0.4220      2194  0.1680    100000  0.0000         0  0.7871      3968  0.2129    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:45:01  1693431901 |    0    3.1164    26.768    31.668     4.900  0.1547  0.1830  525.76  0.1112    32.826 |   0.4230      1107  0.4370      2447  0.1400    100000  0.0000         0  0.7797      3406  0.2203    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:47:53  1693432073 |    0    2.3842    27.147    32.092     4.945  0.1541  0.1822  438.06  0.1491    33.123 |   0.3740       335  0.5190      2205  0.1070    100000  0.0000         0  0.7950      3686  0.2050    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:50:39  1693432239 |    0    3.5086    25.743    30.542     4.799  0.1571  0.1864  478.66  0.1120    31.676 |   0.5450       828  0.3500      3724  0.1050    100000  0.0000         0  0.8146      3806  0.1854    100000  0.0000         0
7-30_RR2_02                     07/30/2023  21:53:25  1693432405 |    0    3.8159    25.300    30.375     5.075  0.1671  0.2006  446.92  0.0000    31.435 |   0.4180       511  0.4680      2477  0.1140    100000  0.0000         0  0.7992      3092  0.2008    100000  0.0000         0
